an;mois;nation_2;engin;pecherie_2;espece;poids
2019;12;CHINOISE;CHALUT;Peche hauturiere cephalopodes;Autres poissons d√©mersaux;2273
2019;12;CHINOISE;CHALUT;Peche hauturiere cephalopodes;Calamar;5065
2019;12;CHINOISE;CHALUT;Peche hauturiere cephalopodes;Divers P√©lagiques;2246
2019;12;CHINOISE;CHALUT;Peche hauturiere cephalopodes;Poulpe;10985
2019;12;CHINOISE;CHALUT;Peche hauturiere cephalopodes;Seiche;2932
2019;12;Guineenne;CHALUT;Peche hauturiere cephalopodes;Autres poissons d√©mersaux;920
2019;12;Guineenne;CHALUT;Peche hauturiere cephalopodes;Calamar;6230
2019;12;Guineenne;CHALUT;Peche hauturiere cephalopodes;Dorades;40
2019;12;Guineenne;CHALUT;Peche hauturiere cephalopodes;Poulpe;5470
2019;12;Guineenne;CHALUT;Peche hauturiere cephalopodes;Seiche;1260
2019;12;Guineenne;CHALUT;Peche hauturiere cephalopodes;Soles;230
2019;12;Guineenne;CHALUT;Peche hauturiere cephalopodes;St pierre;390
2019;12;Indonesienne;CHALUT;Peche hauturiere cephalopodes;Autres poissons d√©mersaux;1395
2019;12;Indonesienne;CHALUT;Peche hauturiere cephalopodes;Calamar;330
2019;12;Indonesienne;CHALUT;Peche hauturiere cephalopodes;Cherne;45
2019;12;Indonesienne;CHALUT;Peche hauturiere cephalopodes;Poulpe;303
2019;12;Indonesienne;CHALUT;Peche hauturiere cephalopodes;Seiche;60
2019;12;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Autres poissons d√©mersaux;8516
2019;12;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Calamar;1532
2019;12;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Cherne;212
2019;12;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Dorades;465
2019;12;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Poulpe;1793
2019;12;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Seiche;883
2019;12;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Soles;175
2019;12;mauritanienne;CHALUT;Peche hauturiere cephalopodes;St pierre;88
2019;12;Mauritanienne;---;Peche hauturiere cephalopodes;Autres poissons d√©mersaux;20
2019;12;Mauritanienne;---;Peche hauturiere cephalopodes;Calamar;972
2019;12;Mauritanienne;---;Peche hauturiere cephalopodes;Poulpe;435
2019;12;Mauritanienne;---;Peche hauturiere cephalopodes;Seiche;54
2019;12;Mauritanienne;---+;Peche hauturiere cephalopodes;Calamar;135
2019;12;Mauritanienne;---+;Peche hauturiere cephalopodes;Poulpe;30
2019;12;Mauritanienne;---+;Peche hauturiere cephalopodes;Seiche;27
2019;12;Mauritanienne;12;Peche hauturiere cephalopodes;Calamar;54
2019;12;Mauritanienne;12;Peche hauturiere cephalopodes;Poulpe;90
2019;12;Mauritanienne;12;Peche hauturiere cephalopodes;Seiche;81
2019;12;Mauritanienne;120;Peche hauturiere cephalopodes;Autres poissons d√©mersaux;1708
2019;12;Mauritanienne;120;Peche hauturiere cephalopodes;Calamar;18795
2019;12;Mauritanienne;120;Peche hauturiere cephalopodes;Cherne;16
2019;12;Mauritanienne;120;Peche hauturiere cephalopodes;Divers P√©lagiques;3064
2019;12;Mauritanienne;120;Peche hauturiere cephalopodes;Dorades;5262
2019;12;Mauritanienne;120;Peche hauturiere cephalopodes;Merlu;776
2019;12;Mauritanienne;120;Peche hauturiere cephalopodes;Poulpe;33639
2019;12;Mauritanienne;120;Peche hauturiere cephalopodes;Seiche;13740
2019;12;Mauritanienne;120;Peche hauturiere cephalopodes;Soles;656
2019;12;Mauritanienne;120;Peche hauturiere cephalopodes;St pierre;5968
2019;12;Mauritanienne;120;Peche hauturiere cephalopodes;Volute;2100
2019;12;Mauritanienne;CHALU;Peche hauturiere cephalopodes;Calamar;60
2019;12;Mauritanienne;CHALU;Peche hauturiere cephalopodes;Poulpe;460
2019;12;Mauritanienne;CHALU;Peche hauturiere cephalopodes;Seiche;120
2019;12;Mauritanienne;CHALU;Peche hauturiere cephalopodes;Soles;20
2019;12;Mauritanienne;chalut;Peche hauturiere cephalopodes;Autres poissons d√©mersaux;230
2019;12;Mauritanienne;chalut;Peche hauturiere cephalopodes;Calamar;851
2019;12;Mauritanienne;chalut;Peche hauturiere cephalopodes;Poulpe;585
2019;12;Mauritanienne;chalut;Peche hauturiere cephalopodes;Seiche;71
2019;12;Mauritanienne;chalut;Peche hauturiere cephalopodes;St pierre;20
2019;12;Mauritanienne;CHALUT;Peche cotiere cephalopodes;Autres poissons d√©mersaux;1080
2019;12;Mauritanienne;CHALUT;Peche cotiere cephalopodes;Dorades;320
2019;12;Mauritanienne;CHALUT;Peche cotiere cephalopodes;Poulpe;600
2019;12;Mauritanienne;CHALUT;Peche cotiere cephalopodes;St pierre;30
2019;12;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Autres crustac√©s;103
2019;12;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Autres poissons d√©mersaux;155604
2019;12;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Calamar;149768
2019;12;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Cherne;3941
2019;12;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Courbines;628
2019;12;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Divers P√©lagiques;58988
2019;12;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Dorades;45451
2019;12;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Poulpe;262322
2019;12;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Seiche;94188
2019;12;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Soles;11870
2019;12;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;St pierre;9932
2019;12;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Volute;20060
2019;12;Mauritanienne;CHALUT150;Peche hauturiere cephalopodes;Calamar;40
2019;12;Mauritanienne;CHALUT150;Peche hauturiere cephalopodes;Poulpe;80
2019;12;Mauritanienne;CHALUT150;Peche hauturiere cephalopodes;Seiche;20
2019;12;Mauritanienne;CHALUT2;Peche hauturiere cephalopodes;Autres poissons d√©mersaux;100
2019;12;Mauritanienne;CHALUT2;Peche hauturiere cephalopodes;Poulpe;30
2019;12;Mauritanienne;CHALUT2;Peche hauturiere cephalopodes;Volute;100
2019;12;Mauritanienne;CHALUT3;Peche hauturiere cephalopodes;Poulpe;40
2019;12;Mauritanienne;CHALUT3;Peche hauturiere cephalopodes;Seiche;20
2019;12;Mauritanienne;CHALUTC;Peche hauturiere cephalopodes;Calamar;320
2019;12;Mauritanienne;CHALUTC;Peche hauturiere cephalopodes;Poulpe;60
2019;12;Mauritanienne;CHALUTC;Peche hauturiere cephalopodes;Seiche;20
2019;12;Mauritanienne;CHALUTE;Peche hauturiere cephalopodes;Calamar;774
2019;12;Mauritanienne;CHALUTE;Peche hauturiere cephalopodes;Poulpe;500
2019;12;Mauritanienne;CHALUTE;Peche hauturiere cephalopodes;Seiche;300
2019;12;Mauritanienne;CHALUTE;Peche hauturiere cephalopodes;Soles;80
2019;12;Mauritanienne;CHALUTE;Peche hauturiere cephalopodes;Volute;20
2019;12;Mauritanienne;FILET;Peche cotiere cephalopodes;Autres poissons d√©mersaux;7570
2019;12;Mauritanienne;FILET;Peche cotiere cephalopodes;Cherne;80
2019;12;Mauritanienne;FILET;Peche cotiere cephalopodes;Dorades;10
2019;12;Mauritanienne;FILET;Peche cotiere cephalopodes;St pierre;1550
2019;12;Mauritanienne;FILLE;Peche cotiere cephalopodes;Autres poissons d√©mersaux;2960
2019;12;Mauritanienne;FILLE;Peche cotiere cephalopodes;Courbines;20
2019;12;Mauritanienne;FILLE;Peche cotiere cephalopodes;Dorades;160
2019;12;Mauritanienne;FILLE;Peche cotiere cephalopodes;St pierre;110
2019;12;Mauritanienne;fillet;Peche cotiere cephalopodes;Autres poissons d√©mersaux;1280
2019;12;Mauritanienne;fillet;Peche cotiere cephalopodes;St pierre;20
2019;12;Mauritanienne;FILLET;Peche cotiere cephalopodes;Autres poissons d√©mersaux;3300
2019;12;Mauritanienne;FILLET;Peche cotiere cephalopodes;St pierre;280
2019;12;Mauritanienne;HALUTE;Peche hauturiere cephalopodes;Calamar;40
2019;12;Mauritanienne;HALUTE;Peche hauturiere cephalopodes;Poulpe;80
2019;12;Mauritanienne;HALUTE;Peche hauturiere cephalopodes;Seiche;20
2019;12;Mauritanienne;NASSE;Peche cotiere cephalopodes;Poulpe;15655
2019;12;Mauritanienne;NASSER;Peche cotiere cephalopodes;Poulpe;230
2019;12;Mauritanienne;NASSES;Peche cotiere cephalopodes;Poulpe;1525
2019;12;MAURITANIENNE;-;Peche hauturiere cephalopodes;Calamar;1500
2019;12;MAURITANIENNE;-;Peche hauturiere cephalopodes;Poulpe;1120
2019;12;MAURITANIENNE;-;Peche hauturiere cephalopodes;Seiche;1000
2019;12;MAURITANIENNE;-;Peche hauturiere cephalopodes;Soles;540
2019;12;MAURITANIENNE;--;Peche hauturiere cephalopodes;Autres poissons d√©mersaux;160
2019;12;MAURITANIENNE;--;Peche hauturiere cephalopodes;Calamar;1224
2019;12;MAURITANIENNE;--;Peche hauturiere cephalopodes;Poulpe;3270
2019;12;MAURITANIENNE;--;Peche hauturiere cephalopodes;Seiche;504
2019;12;MAURITANIENNE;--;Peche hauturiere cephalopodes;Soles;120
2019;12;MAURITANIENNE;--;Peche hauturiere cephalopodes;St pierre;60
2019;12;MAURITANIENNE;---;Peche hauturiere cephalopodes;Autres crustac√©s;360
2019;12;MAURITANIENNE;---;Peche hauturiere cephalopodes;Autres poissons d√©mersaux;1280
2019;12;MAURITANIENNE;---;Peche hauturiere cephalopodes;Calamar;528
2019;12;MAURITANIENNE;---;Peche hauturiere cephalopodes;Poulpe;5790
2019;12;MAURITANIENNE;---;Peche hauturiere cephalopodes;Seiche;336
2019;12;MAURITANIENNE;---;Peche hauturiere cephalopodes;St pierre;200
2019;12;MAURITANIENNE;---;Peche hauturiere cephalopodes;Volute;100
2019;12;MAURITANIENNE;12;Peche hauturiere cephalopodes;Poulpe;90
2019;12;MAURITANIENNE;120;Peche hauturiere cephalopodes;Autres crustac√©s;300
2019;12;MAURITANIENNE;120;Peche hauturiere cephalopodes;Autres poissons d√©mersaux;3695
2019;12;MAURITANIENNE;120;Peche hauturiere cephalopodes;Calamar;22683
2019;12;MAURITANIENNE;120;Peche hauturiere cephalopodes;Divers P√©lagiques;620
2019;12;MAURITANIENNE;120;Peche hauturiere cephalopodes;Dorades;1280
2019;12;MAURITANIENNE;120;Peche hauturiere cephalopodes;Merlu;26
2019;12;MAURITANIENNE;120;Peche hauturiere cephalopodes;Poulpe;53960
2019;12;MAURITANIENNE;120;Peche hauturiere cephalopodes;Seiche;24133
2019;12;MAURITANIENNE;120;Peche hauturiere cephalopodes;Soles;540
2019;12;MAURITANIENNE;120;Peche hauturiere cephalopodes;St pierre;860
2019;12;MAURITANIENNE;120;Peche hauturiere cephalopodes;Volute;3975
2019;12;MAURITANIENNE;200;Peche hauturiere cephalopodes;Calamar;4293
2019;12;MAURITANIENNE;200;Peche hauturiere cephalopodes;Poulpe;10965
2019;12;MAURITANIENNE;200;Peche hauturiere cephalopodes;Seiche;3377
2019;12;MAURITANIENNE;CASIER;Peche hauturiere cephalopodes;Poulpe;260
2019;12;MAURITANIENNE;CASIER;Peche hauturiere cephalopodes;Seiche;40
2019;12;MAURITANIENNE;CHALU0TE;Peche hauturiere cephalopodes;Calamar;20
2019;12;MAURITANIENNE;CHALU0TE;Peche hauturiere cephalopodes;Poulpe;23
2019;12;MAURITANIENNE;CHALU0TE;Peche hauturiere cephalopodes;Seiche;20
2019;12;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Autres poissons d√©mersaux;51295
2019;12;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Calamar;78344
2019;12;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Divers P√©lagiques;5260
2019;12;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Dorades;9060
2019;12;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Merlu;78
2019;12;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Poulpe;214398
2019;12;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Seiche;51866
2019;12;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Soles;16260
2019;12;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;St pierre;7060
2019;12;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Volute;12820
2019;12;MAURITANIENNE;CHALUT2;Peche hauturiere cephalopodes;Poulpe;40
2019;12;MAURITANIENNE;CHALUTc;Peche hauturiere cephalopodes;Poulpe;210
2019;12;MAURITANIENNE;CHALUTC;Peche hauturiere cephalopodes;Autres poissons d√©mersaux;460
2019;12;MAURITANIENNE;CHALUTC;Peche hauturiere cephalopodes;Calamar;50
2019;12;MAURITANIENNE;CHALUTC;Peche hauturiere cephalopodes;Poulpe;10
2019;12;MAURITANIENNE;CHALUTE;Peche hauturiere cephalopodes;Calamar;2400
2019;12;MAURITANIENNE;CHALUTE;Peche hauturiere cephalopodes;Poulpe;1541
2019;12;MAURITANIENNE;CHALUTE;Peche hauturiere cephalopodes;Seiche;800
2019;12;Turque;---;Peche hauturiere cephalopodes;Autres poissons d√©mersaux;495
2019;12;Turque;---;Peche hauturiere cephalopodes;Calamar;55
2019;12;Turque;---;Peche hauturiere cephalopodes;Poulpe;41
2019;12;Turque;---;Peche hauturiere cephalopodes;Seiche;9
2019;12;Turque;---;Peche hauturiere cephalopodes;St pierre;30
2019;12;Turque;CHALUT;Peche hauturiere cephalopodes;Autres poissons d√©mersaux;2103
2019;12;Turque;CHALUT;Peche hauturiere cephalopodes;Calamar;669
2019;12;Turque;CHALUT;Peche hauturiere cephalopodes;Cherne;40
2019;12;Turque;CHALUT;Peche hauturiere cephalopodes;Courbines;22
2019;12;Turque;CHALUT;Peche hauturiere cephalopodes;Dorades;1000
2019;12;Turque;CHALUT;Peche hauturiere cephalopodes;Poulpe;651
2019;12;Turque;CHALUT;Peche hauturiere cephalopodes;Seiche;55
2019;12;Turque;CHALUT;Peche hauturiere cephalopodes;St pierre;1060
2020;1;Guineenne;CHALUTIER;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;600
2020;1;Guineenne;CHALUTIER;Peche hauturiere cephalopodes;Calamar;5540
2020;1;Guineenne;CHALUTIER;Peche hauturiere cephalopodes;Poulpe;4640
2020;1;Guineenne;CHALUTIER;Peche hauturiere cephalopodes;Seiche;1710
2020;1;Guineenne;CHALUTIER;Peche hauturiere cephalopodes;Soles;260
2020;1;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;3131
2020;1;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Calamar;7466
2020;1;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Cherne;33
2020;1;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Dorades;1639
2020;1;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Poulpe;4132
2020;1;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Seiche;5012
2020;1;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Soles;65
2020;1;mauritanienne;CHALUT;Peche hauturiere cephalopodes;St pierre;516
2020;1;Mauritanienne;chalut;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;580
2020;1;Mauritanienne;chalut;Peche hauturiere cephalopodes;Calamar;1842
2020;1;Mauritanienne;chalut;Peche hauturiere cephalopodes;Dorades;330
2020;1;Mauritanienne;chalut;Peche hauturiere cephalopodes;Poulpe;4570
2020;1;Mauritanienne;chalut;Peche hauturiere cephalopodes;Seiche;806
2020;1;Mauritanienne;chalut;Peche hauturiere cephalopodes;Soles;240
2020;1;Mauritanienne;chalut;Peche hauturiere cephalopodes;St pierre;380
2020;1;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Autres crustacÈs;6310
2020;1;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;332980
2020;1;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Calamar;345794
2020;1;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Cherne;6019
2020;1;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Courbines;120
2020;1;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Divers PÈlagiques;56207
2020;1;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Dorades;96216
2020;1;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Langoustino;1632
2020;1;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Merlu;3485
2020;1;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Poulpe;576245
2020;1;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Seiche;325198
2020;1;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Soles;30540
2020;1;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;St pierre;33462
2020;1;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Volute;55235
2020;1;Mauritanienne;FILET DROIT FIXE;Peche cotiere cephalopodes;Poulpe;660
2020;1;Mauritanienne;FILET DROIT NASSES;Peche cotiere cephalopodes;Poulpe;1140
2020;1;Mauritanienne;FILETS MAILLANTS ET NASSES;Peche cotiere cephalopodes;Cherne;40
2020;1;Mauritanienne;FILETS MAILLANTS ET NASSES;Peche cotiere cephalopodes;Poulpe;1730
2020;1;Mauritanienne;FILETS NASSES;Peche cotiere cephalopodes;Autres poissons dÈmersaux;150
2020;1;Mauritanienne;FILETS NASSES;Peche cotiere cephalopodes;Cherne;20
2020;1;Mauritanienne;FILETS NASSES;Peche cotiere cephalopodes;Courbines;40
2020;1;Mauritanienne;FILETS NASSES;Peche cotiere cephalopodes;Poulpe;2190
2020;1;Mauritanienne;FILETS NASSES ( MAXIMUM 800 FILETS);Peche cotiere cephalopodes;Cherne;20
2020;1;Mauritanienne;FILETS NASSES ( MAXIMUM 800 FILETS);Peche cotiere cephalopodes;Poulpe;890
2020;1;Mauritanienne;FILLET  MAILLANT DROIT FIXE .NASSES;Peche cotiere cephalopodes;Poulpe;950
2020;1;Mauritanienne;FILLET  MAILLANT DROIT FIXE .NASSES ET PALANGRE;Peche cotiere cephalopodes;Poulpe;1460
2020;1;Mauritanienne;FILLET MAILLANT ET NASSES;Peche cotiere cephalopodes;Autres poissons dÈmersaux;8540
2020;1;Mauritanienne;FILLET MAILLANT ET NASSES;Peche cotiere cephalopodes;St pierre;220
2020;1;Mauritanienne;NASSES - FILETS;Peche cotiere cephalopodes;Poulpe;1200
2020;1;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Autres crustacÈs;1930
2020;1;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;121933
2020;1;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Calamar;234243
2020;1;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Cherne;1128
2020;1;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Courbines;19
2020;1;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Divers PÈlagiques;10382
2020;1;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Dorades;45274
2020;1;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Langoustino;1128
2020;1;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Merlu;166
2020;1;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Poulpe;457684
2020;1;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Seiche;166097
2020;1;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Soles;39656
2020;1;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;St pierre;18010
2020;1;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Volute;41362
2020;2;Guineenne;CHALUTIER;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;1620
2020;2;Guineenne;CHALUTIER;Peche hauturiere cephalopodes;Calamar;930
2020;2;Guineenne;CHALUTIER;Peche hauturiere cephalopodes;Poulpe;1830
2020;2;Guineenne;CHALUTIER;Peche hauturiere cephalopodes;Seiche;1100
2020;2;Guineenne;CHALUTIER;Peche hauturiere cephalopodes;Soles;30
2020;2;Guineenne;CHALUTIER;Peche hauturiere cephalopodes;St pierre;110
2020;2;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;9330
2020;2;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Calamar;684
2020;2;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Cherne;503
2020;2;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Dorades;7625
2020;2;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Poulpe;2684
2020;2;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Seiche;516
2020;2;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Soles;400
2020;2;mauritanienne;CHALUT;Peche hauturiere cephalopodes;St pierre;906
2020;2;Mauritanienne;chalut;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;1020
2020;2;Mauritanienne;chalut;Peche hauturiere cephalopodes;Calamar;78
2020;2;Mauritanienne;chalut;Peche hauturiere cephalopodes;Poulpe;5370
2020;2;Mauritanienne;chalut;Peche hauturiere cephalopodes;St pierre;20
2020;2;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Autres crustacÈs;2280
2020;2;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;358076
2020;2;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Calamar;180744
2020;2;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Cherne;6087
2020;2;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Courbines;259
2020;2;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Divers PÈlagiques;98166
2020;2;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Dorades;128675
2020;2;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Langoustino;800
2020;2;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Merlu;9439
2020;2;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Poulpe;639279
2020;2;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Seiche;510251
2020;2;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Soles;20501
2020;2;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;St pierre;35595
2020;2;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Volute;114943
2020;2;Mauritanienne;FILET DROIT FIXE NASSES;Peche cotiere cephalopodes;Autres poissons dÈmersaux;220
2020;2;Mauritanienne;FILET DROIT FIXE NASSES;Peche cotiere cephalopodes;Poulpe;730
2020;2;Mauritanienne;FILET DROIT NASSES;Peche cotiere cephalopodes;Poulpe;760
2020;2;Mauritanienne;FILETS MAILLANTS ET NASSES;Peche cotiere cephalopodes;Cherne;80
2020;2;Mauritanienne;FILETS MAILLANTS ET NASSES;Peche cotiere cephalopodes;Poulpe;2660
2020;2;Mauritanienne;FILETS NASSES;Peche cotiere cephalopodes;Poulpe;3770
2020;2;Mauritanienne;FILETS NASSES ( MAXIMUM 800 FILETS);Peche cotiere cephalopodes;Poulpe;970
2020;2;Mauritanienne;FILLET  MAILLANT DROIT FIXE .NASSES;Peche cotiere cephalopodes;Poulpe;1520
2020;2;Mauritanienne;FILLET  MAILLANT DROIT FIXE .NASSES ET PALANGRE;Peche cotiere cephalopodes;Poulpe;1960
2020;2;Mauritanienne;FILLET MAILLANT ET NASSES;Peche cotiere cephalopodes;Autres poissons dÈmersaux;11780
2020;2;Mauritanienne;FILLET MAILLANT ET NASSES;Peche cotiere cephalopodes;St pierre;420
2020;2;Mauritanienne;NASSES - FILETS;Peche cotiere cephalopodes;Poulpe;4900
2020;2;Mauritanienne;PALANGRE;Peche cotiere cephalopodes;Poulpe;970
2020;2;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Autres crustacÈs;260
2020;2;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Autres poissons dÈmersaux;435970
2020;2;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Calamar;109162
